crop_name,country_code,adm_id,harvest_year,sos,eos,crop_area,crop_area_percentage,latitude,longitude,region_area,awc,bulk_density,drainage_class,avg_ssm_z,avg_ndvi_z
wheat,IN,IN-02-0912,2016,339.712,100.618,462.6,9.309,24.73694,84.97592,4970.0,13.954,1.507,5.0,-0.3487349561349905,0.6653594118718539
wheat,IN,IN-02-0912,2017,339.712,100.618,462.6,9.309,24.73694,84.97592,4970.0,13.954,1.507,5.0,-1.3699924677982254,0.7956916546877268
wheat,IN,IN-02-0918,2003,340.0,100.843,618.0,26.097,25.29077,85.39893,2368.0,14.511,1.515,5.0,1.738866418115712,-0.07355138198666968
wheat,IN,IN-02-0918,2004,340.0,100.843,618.0,26.097,25.29077,85.39893,2368.0,14.511,1.515,5.0,1.092966239868175,-0.5934280516767931
wheat,IN,IN-02-0918,2005,340.0,100.843,618.0,26.097,25.29077,85.39893,2368.0,14.511,1.515,5.0,0.19819977821383586,-1.294774569477675
wheat,IN,IN-02-0918,2006,340.0,100.843,618.0,26.097,25.29077,85.39893,2368.0,14.511,1.515,5.0,0.27905734967486034,-0.6960145660896132
wheat,IN,IN-02-0918,2007,340.0,100.843,618.0,26.097,25.29077,85.39893,2368.0,14.511,1.515,5.0,1.7106293394773278,0.3022017621540314
wheat,IN,IN-02-0918,2008,340.0,100.843,618.0,26.097,25.29077,85.39893,2368.0,14.511,1.515,5.0,1.1115370552197503,0.44862606689968665
wheat,IN,IN-02-0918,2009,340.0,100.843,618.0,26.097,25.29077,85.39893,2368.0,14.511,1.515,5.0,-0.6524917357681279,-0.7435601582370546
wheat,IN,IN-02-0918,2010,340.0,100.843,618.0,26.097,25.29077,85.39893,2368.0,14.511,1.515,5.0,-1.3396104071008004,-1.4372790905052524
wheat,IN,IN-02-0918,2011,340.0,100.843,618.0,26.097,25.29077,85.39893,2368.0,14.511,1.515,5.0,-0.5703242478327689,-1.2068710677294796
wheat,IN,IN-02-0918,2012,340.0,100.843,618.0,26.097,25.29077,85.39893,2368.0,14.511,1.515,5.0,-0.7741700267363607,0.3008094549773699
wheat,IN,IN-02-0918,2013,340.0,100.843,618.0,26.097,25.29077,85.39893,2368.0,14.511,1.515,5.0,-0.20180901860847889,0.6597926553601482
wheat,IN,IN-02-0918,2014,340.0,100.843,618.0,26.097,25.29077,85.39893,2368.0,14.511,1.515,5.0,-0.11475117583561678,0.8161269111867511
wheat,IN,IN-02-0918,2015,340.0,100.843,618.0,26.097,25.29077,85.39893,2368.0,14.511,1.515,5.0,-0.5929738945071239,0.707236577183078
wheat,IN,IN-02-0918,2016,340.0,100.843,618.0,26.097,25.29077,85.39893,2368.0,14.511,1.515,5.0,-0.6462756300627421,0.9361192196883973
wheat,IN,IN-02-0918,2017,340.0,100.843,618.0,26.097,25.29077,85.39893,2368.0,14.511,1.515,5.0,-1.2388500441176542,2.365187068807001
wheat,IN,IN-02-0919,2003,340.07,101.498,400.9,16.093,24.89927,85.53143,2491.0,14.469,1.507,5.0,1.575862333384885,-0.25627307776464336
wheat,IN,IN-02-0919,2004,340.07,101.498,400.9,16.093,24.89927,85.53143,2491.0,14.469,1.507,5.0,1.033012459732396,-0.7956117298296009
wheat,IN,IN-02-0919,2005,340.07,101.498,400.9,16.093,24.89927,85.53143,2491.0,14.469,1.507,5.0,0.1711823524897469,-1.603615797554024
wheat,IN,IN-02-0919,2006,340.07,101.498,400.9,16.093,24.89927,85.53143,2491.0,14.469,1.507,5.0,0.5093216726279893,-0.5355878171850001
wheat,IN,IN-02-0919,2007,340.07,101.498,400.9,16.093,24.89927,85.53143,2491.0,14.469,1.507,5.0,1.730330541426796,-0.3911719294236598
wheat,IN,IN-02-0919,2008,340.07,101.498,400.9,16.093,24.89927,85.53143,2491.0,14.469,1.507,5.0,1.0215916584220202,0.002221718767602674
wheat,IN,IN-02-0919,2009,340.07,101.498,400.9,16.093,24.89927,85.53143,2491.0,14.469,1.507,5.0,-0.6991219409211563,-0.3380750841189685
wheat,IN,IN-02-0919,2010,340.07,101.498,400.9,16.093,24.89927,85.53143,2491.0,14.469,1.507,5.0,-1.5597475917748933,-0.9018901494474506
wheat,IN,IN-02-0919,2011,340.07,101.498,400.9,16.093,24.89927,85.53143,2491.0,14.469,1.507,5.0,-0.6168157456859487,0.3209189007184587
wheat,IN,IN-02-0919,2012,340.07,101.498,400.9,16.093,24.89927,85.53143,2491.0,14.469,1.507,5.0,-0.6804032385782454,0.33877591087090414
wheat,IN,IN-02-0919,2013,340.07,101.498,400.9,16.093,24.89927,85.53143,2491.0,14.469,1.507,5.0,-0.08770718585238936,0.5937019261139652
wheat,IN,IN-02-0919,2014,340.07,101.498,400.9,16.093,24.89927,85.53143,2491.0,14.469,1.507,5.0,-0.04236095313082478,1.972229444789457
wheat,IN,IN-02-0919,2015,340.07,101.498,400.9,16.093,24.89927,85.53143,2491.0,14.469,1.507,5.0,-0.4832391583471962,0.8883208274052887
wheat,IN,IN-02-0919,2016,340.07,101.498,400.9,16.093,24.89927,85.53143,2491.0,14.469,1.507,5.0,-0.5098528479546055,1.394976634969173
wheat,IN,IN-02-0919,2017,340.07,101.498,400.9,16.093,24.89927,85.53143,2491.0,14.469,1.507,5.0,-1.3620523558385784,1.2322358727644542
wheat,IN,IN-02-0920,2003,339.704,99.751,61.4,1.855,24.82257,84.40895,3309.0,14.696,1.503,5.0,1.7274603406051956,-0.06825889078195355
wheat,IN,IN-02-0920,2004,339.704,99.751,61.4,1.855,24.82257,84.40895,3309.0,14.696,1.503,5.0,1.3340171342673635,-0.6981946323442402
wheat,IN,IN-02-0920,2005,339.704,99.751,61.4,1.855,24.82257,84.40895,3309.0,14.696,1.503,5.0,-0.007868513974993706,-1.2819507108899715
wheat,IN,IN-02-0920,2006,339.704,99.751,61.4,1.855,24.82257,84.40895,3309.0,14.696,1.503,5.0,0.03828851544943506,-0.5983820097084064
wheat,IN,IN-02-0920,2007,339.704,99.751,61.4,1.855,24.82257,84.40895,3309.0,14.696,1.503,5.0,1.165649689192539,1.0124783230847867
wheat,IN,IN-02-0920,2008,339.704,99.751,61.4,1.855,24.82257,84.40895,3309.0,14.696,1.503,5.0,1.2113213196459613,0.954513426170787
wheat,IN,IN-02-0920,2009,339.704,99.751,61.4,1.855,24.82257,84.40895,3309.0,14.696,1.503,5.0,-0.9764336207135607,-1.8394341490729003
wheat,IN,IN-02-0920,2010,339.704,99.751,61.4,1.855,24.82257,84.40895,3309.0,14.696,1.503,5.0,-1.819033281759038,-0.9064233913606615
wheat,IN,IN-02-0920,2011,339.704,99.751,61.4,1.855,24.82257,84.40895,3309.0,14.696,1.503,5.0,-0.5243418445575855,0.05430818474318912
wheat,IN,IN-02-0920,2012,339.704,99.751,61.4,1.855,24.82257,84.40895,3309.0,14.696,1.503,5.0,-0.12063026369436847,0.8203586629106598
wheat,IN,IN-02-0920,2013,339.704,99.751,61.4,1.855,24.82257,84.40895,3309.0,14.696,1.503,5.0,0.11796455018054934,-0.29347089426037204
wheat,IN,IN-02-0920,2014,339.704,99.751,61.4,1.855,24.82257,84.40895,3309.0,14.696,1.503,5.0,-0.06880814842541046,2.14205718555551
wheat,IN,IN-02-0920,2015,339.704,99.751,61.4,1.855,24.82257,84.40895,3309.0,14.696,1.503,5.0,-0.7344225192075055,0.5942861742262258
wheat,IN,IN-02-0920,2016,339.704,99.751,61.4,1.855,24.82257,84.40895,3309.0,14.696,1.503,5.0,-0.226131717985177,0.1425764761627746
wheat,IN,IN-02-0920,2017,339.704,99.751,61.4,1.855,24.82257,84.40895,3309.0,14.696,1.503,5.0,-1.1170316390234176,1.0226380863607518
wheat,IN,IN-02-0921,2003,340.389,102.371,248.4,10.387,25.65561,84.51896,2391.0,15.977,1.478,4.0,2.1139078202701396,-1.3332481327937271
wheat,IN,IN-02-0921,2004,340.389,102.371,248.4,10.387,25.65561,84.51896,2391.0,15.977,1.478,4.0,1.119416401256431,-0.1527757625657889
wheat,IN,IN-02-0921,2005,340.389,102.371,248.4,10.387,25.65561,84.51896,2391.0,15.977,1.478,4.0,0.11178351170100896,-0.9259363852150755
wheat,IN,IN-02-0921,2006,340.389,102.371,248.4,10.387,25.65561,84.51896,2391.0,15.977,1.478,4.0,0.08793136370408573,-0.10108623729264807
wheat,IN,IN-02-0921,2007,340.389,102.371,248.4,10.387,25.65561,84.51896,2391.0,15.977,1.478,4.0,1.310444836452955,0.7237639106297793
wheat,IN,IN-02-0921,2008,340.389,102.371,248.4,10.387,25.65561,84.51896,2391.0,15.977,1.478,4.0,1.2232003494622197,0.10920072601420527
wheat,IN,IN-02-0921,2009,340.389,102.371,248.4,10.387,25.65561,84.51896,2391.0,15.977,1.478,4.0,-0.6774396489924199,-0.6717527167910029
wheat,IN,IN-02-0921,2010,340.389,102.371,248.4,10.387,25.65561,84.51896,2391.0,15.977,1.478,4.0,-1.3099246390181891,-2.081902687938283
wheat,IN,IN-02-0921,2011,340.389,102.371,248.4,10.387,25.65561,84.51896,2391.0,15.977,1.478,4.0,-0.4490976145566636,0.16582361073102359
wheat,IN,IN-02-0921,2012,340.389,102.371,248.4,10.387,25.65561,84.51896,2391.0,15.977,1.478,4.0,-0.5863258938774336,0.3155107975246374
wheat,IN,IN-02-0921,2013,340.389,102.371,248.4,10.387,25.65561,84.51896,2391.0,15.977,1.478,4.0,-0.08354645441693609,0.7353891636057103
wheat,IN,IN-02-0921,2014,340.389,102.371,248.4,10.387,25.65561,84.51896,2391.0,15.977,1.478,4.0,-0.2788131941651084,2.1930239958871627
wheat,IN,IN-02-0921,2015,340.389,102.371,248.4,10.387,25.65561,84.51896,2391.0,15.977,1.478,4.0,-0.8597844994182025,0.474705870524124
wheat,IN,IN-02-0921,2016,340.389,102.371,248.4,10.387,25.65561,84.51896,2391.0,15.977,1.478,4.0,-0.7656582712267351,0.27541985829814397
wheat,IN,IN-02-0921,2017,340.389,102.371,248.4,10.387,25.65561,84.51896,2391.0,15.977,1.478,4.0,-0.9560940671751605,1.2031234015849133
wheat,IN,IN-02-0922,2003,340.276,101.334,164.6,4.273,25.09367,83.97835,3852.0,14.716,1.504,5.0,1.988619956839536,-0.7670550693015904
wheat,IN,IN-02-0922,2004,340.276,101.334,164.6,4.273,25.09367,83.97835,3852.0,14.716,1.504,5.0,1.2902325424816894,-0.20515941750776448
wheat,IN,IN-02-0922,2005,340.276,101.334,164.6,4.273,25.09367,83.97835,3852.0,14.716,1.504,5.0,-0.05138268710085421,-1.150461895984954
wheat,IN,IN-02-0922,2006,340.276,101.334,164.6,4.273,25.09367,83.97835,3852.0,14.716,1.504,5.0,-0.05688769772466066,-0.9489853674533076
wheat,IN,IN-02-0922,2007,340.276,101.334,164.6,4.273,25.09367,83.97835,3852.0,14.716,1.504,5.0,0.8815034566572743,0.23420844935579282
wheat,IN,IN-02-0922,2008,340.276,101.334,164.6,4.273,25.09367,83.97835,3852.0,14.716,1.504,5.0,1.1985420230373856,0.0039685413777465215
wheat,IN,IN-02-0922,2009,340.276,101.334,164.6,4.273,25.09367,83.97835,3852.0,14.716,1.504,5.0,-0.9003961942504926,-1.0704587204763794
wheat,IN,IN-02-0922,2010,340.276,101.334,164.6,4.273,25.09367,83.97835,3852.0,14.716,1.504,5.0,-1.7870180063014816,-0.31196707575083854
wheat,IN,IN-02-0922,2011,340.276,101.334,164.6,4.273,25.09367,83.97835,3852.0,14.716,1.504,5.0,-0.600456524504929,1.657341859844902
wheat,IN,IN-02-0922,2012,340.276,101.334,164.6,4.273,25.09367,83.97835,3852.0,14.716,1.504,5.0,-0.03304422364570029,-0.31947206407246553
wheat,IN,IN-02-0922,2013,340.276,101.334,164.6,4.273,25.09367,83.97835,3852.0,14.716,1.504,5.0,0.23803814921369681,1.0657799178632128
wheat,IN,IN-02-0922,2014,340.276,101.334,164.6,4.273,25.09367,83.97835,3852.0,14.716,1.504,5.0,-0.07899114947176175,1.418135040765742
wheat,IN,IN-02-0922,2015,340.276,101.334,164.6,4.273,25.09367,83.97835,3852.0,14.716,1.504,5.0,-0.8168942654281104,-0.16693567809811047
wheat,IN,IN-02-0922,2016,340.276,101.334,164.6,4.273,25.09367,83.97835,3852.0,14.716,1.504,5.0,-0.2778562018624414,0.7019193215597819
wheat,IN,IN-02-0922,2017,340.276,101.334,164.6,4.273,25.09367,83.97835,3852.0,14.716,1.504,5.0,-0.9940091779391517,1.7991486141821014
wheat,IN,IN-02-0923,2003,342.374,102.187,720.6,32.43,26.19337,84.26223,2222.0,15.391,1.483,5.0,2.0689704520373384,-0.787566859179541
wheat,IN,IN-02-0923,2004,342.374,102.187,720.6,32.43,26.19337,84.26223,2222.0,15.391,1.483,5.0,0.9368606502164057,0.6145142774476784
wheat,IN,IN-02-0923,2005,342.374,102.187,720.6,32.43,26.19337,84.26223,2222.0,15.391,1.483,5.0,0.04350047199316941,-0.5028064219477836
wheat,IN,IN-02-0923,2006,342.374,102.187,720.6,32.43,26.19337,84.26223,2222.0,15.391,1.483,5.0,0.0670155895706309,0.25627886256637583
wheat,IN,IN-02-0923,2007,342.374,102.187,720.6,32.43,26.19337,84.26223,2222.0,15.391,1.483,5.0,1.28717579091207,-0.3671529004893031
wheat,IN,IN-02-0923,2008,342.374,102.187,720.6,32.43,26.19337,84.26223,2222.0,15.391,1.483,5.0,1.5298782023755353,-0.6900507681220263
wheat,IN,IN-02-0923,2009,342.374,102.187,720.6,32.43,26.19337,84.26223,2222.0,15.391,1.483,5.0,-0.6506574626627912,-1.2978067000329205
wheat,IN,IN-02-0923,2010,342.374,102.187,720.6,32.43,26.19337,84.26223,2222.0,15.391,1.483,5.0,-1.2199664481009749,-1.0815103760640374
wheat,IN,IN-02-0923,2011,342.374,102.187,720.6,32.43,26.19337,84.26223,2222.0,15.391,1.483,5.0,-0.36352294129520296,0.3258282076950894
wheat,IN,IN-02-0923,2012,342.374,102.187,720.6,32.43,26.19337,84.26223,2222.0,15.391,1.483,5.0,-0.8071565480458068,0.015720450403660505
wheat,IN,IN-02-0923,2013,342.374,102.187,720.6,32.43,26.19337,84.26223,2222.0,15.391,1.483,5.0,-0.11086568094296459,1.7385413242449201
wheat,IN,IN-02-0923,2014,342.374,102.187,720.6,32.43,26.19337,84.26223,2222.0,15.391,1.483,5.0,-0.49397105883422804,1.3813967130753924
wheat,IN,IN-02-0923,2015,342.374,102.187,720.6,32.43,26.19337,84.26223,2222.0,15.391,1.483,5.0,-1.0506089735305246,-0.09566883023262411
wheat,IN,IN-02-0923,2016,342.374,102.187,720.6,32.43,26.19337,84.26223,2222.0,15.391,1.483,5.0,-0.5238132464845603,-0.6874346974351877
wheat,IN,IN-02-0923,2017,342.374,102.187,720.6,32.43,26.19337,84.26223,2222.0,15.391,1.483,5.0,-0.7128387972080995,2.1871998738195484
wheat,IN,IN-02-0924,2003,343.978,102.989,520.9,25.558,26.50987,84.19582,2038.0,15.36,1.483,5.0,2.101128116964362,-0.31938530625761763
wheat,IN,IN-02-0924,2004,343.978,102.989,520.9,25.558,26.50987,84.19582,2038.0,15.36,1.483,5.0,0.7734387248837991,-0.9421534984187122
wheat,IN,IN-02-0924,2005,343.978,102.989,520.9,25.558,26.50987,84.19582,2038.0,15.36,1.483,5.0,0.02052022186289267,-0.4373768537125158
wheat,IN,IN-02-0924,2006,343.978,102.989,520.9,25.558,26.50987,84.19582,2038.0,15.36,1.483,5.0,-0.044934415265035416,0.06039942099386585
wheat,IN,IN-02-0924,2007,343.978,102.989,520.9,25.558,26.50987,84.19582,2038.0,15.36,1.483,5.0,1.2115643225462212,-0.27578759453648377
wheat,IN,IN-02-0924,2008,343.978,102.989,520.9,25.558,26.50987,84.19582,2038.0,15.36,1.483,5.0,1.6063932137434138,-0.4375759778766305
wheat,IN,IN-02-0924,2009,343.978,102.989,520.9,25.558,26.50987,84.19582,2038.0,15.36,1.483,5.0,-0.6174643466704006,-0.6450965442409248
wheat,IN,IN-02-0924,2010,343.978,102.989,520.9,25.558,26.50987,84.19582,2038.0,15.36,1.483,5.0,-1.251560817042104,-0.6498423368189002
wheat,IN,IN-02-0924,2011,343.978,102.989,520.9,25.558,26.50987,84.19582,2038.0,15.36,1.483,5.0,-0.2917538774072428,0.8505935682378349
wheat,IN,IN-02-0924,2012,343.978,102.989,520.9,25.558,26.50987,84.19582,2038.0,15.36,1.483,5.0,-0.8571215119732293,0.5266827868306451
wheat,IN,IN-02-0924,2013,343.978,102.989,520.9,25.558,26.50987,84.19582,2038.0,15.36,1.483,5.0,0.07289739036656265,2.460779226015546
wheat,IN,IN-02-0924,2014,343.978,102.989,520.9,25.558,26.50987,84.19582,2038.0,15.36,1.483,5.0,-0.48562043343339306,0.6101655926341623
wheat,IN,IN-02-0924,2015,343.978,102.989,520.9,25.558,26.50987,84.19582,2038.0,15.36,1.483,5.0,-1.1511880675783968,0.05917907433095948
wheat,IN,IN-02-0924,2016,343.978,102.989,520.9,25.558,26.50987,84.19582,2038.0,15.36,1.483,5.0,-0.4644600638952746,-0.8402672640102559
wheat,IN,IN-02-0924,2017,343.978,102.989,520.9,25.558,26.50987,84.19582,2038.0,15.36,1.483,5.0,-0.6218384571021817,1.6257652043213802
wheat,IN,IN-02-0925,2003,345.07,103.539,784.1,19.735,26.7027,84.85886,3973.0,15.821,1.448,5.0,1.9102892465488153,-0.9497358764184234
wheat,IN,IN-02-0925,2004,345.07,103.539,784.1,19.735,26.7027,84.85886,3973.0,15.821,1.448,5.0,0.8431857032767996,-1.3926981981245221
wheat,IN,IN-02-0925,2005,345.07,103.539,784.1,19.735,26.7027,84.85886,3973.0,15.821,1.448,5.0,-0.02610276498567543,-0.44274948138714615
wheat,IN,IN-02-0925,2006,345.07,103.539,784.1,19.735,26.7027,84.85886,3973.0,15.821,1.448,5.0,-0.1043983298549565,0.047031790140396004
wheat,IN,IN-02-0925,2007,345.07,103.539,784.1,19.735,26.7027,84.85886,3973.0,15.821,1.448,5.0,1.5508738423105928,-0.9759556753193193
wheat,IN,IN-02-0925,2008,345.07,103.539,784.1,19.735,26.7027,84.85886,3973.0,15.821,1.448,5.0,1.4936288021654756,-0.20286818647645885
wheat,IN,IN-02-0925,2009,345.07,103.539,784.1,19.735,26.7027,84.85886,3973.0,15.821,1.448,5.0,-0.5343743689552517,-0.4713283735582311
wheat,IN,IN-02-0925,2010,345.07,103.539,784.1,19.735,26.7027,84.85886,3973.0,15.821,1.448,5.0,-1.1199822924981022,-1.2075110295349545
wheat,IN,IN-02-0925,2011,345.07,103.539,784.1,19.735,26.7027,84.85886,3973.0,15.821,1.448,5.0,-0.28685887013541805,0.723329358882377
wheat,IN,IN-02-0925,2012,345.07,103.539,784.1,19.735,26.7027,84.85886,3973.0,15.821,1.448,5.0,-1.0390669738724942,0.3807609028728531
wheat,IN,IN-02-0925,2013,345.07,103.539,784.1,19.735,26.7027,84.85886,3973.0,15.821,1.448,5.0,-0.008587096942854667,1.800282032004681
wheat,IN,IN-02-0925,2014,345.07,103.539,784.1,19.735,26.7027,84.85886,3973.0,15.821,1.448,5.0,-0.36522996613037084,1.4424221587297275
wheat,IN,IN-02-0925,2015,345.07,103.539,784.1,19.735,26.7027,84.85886,3973.0,15.821,1.448,5.0,-1.248385206136709,0.4887912360363081
wheat,IN,IN-02-0925,2016,345.07,103.539,784.1,19.735,26.7027,84.85886,3973.0,15.821,1.448,5.0,-0.6574265627215796,0.3058703962560485
wheat,IN,IN-02-0925,2017,345.07,103.539,784.1,19.735,26.7027,84.85886,3973.0,15.821,1.448,5.0,-0.4075651620682761,1.524920307280941
wheat,IN,IN-02-0926,2003,346.312,103.719,558.4,10.667,26.95665,84.44704,5235.0,15.781,1.457,5.0,1.9210845918832498,0.3497195756704254
wheat,IN,IN-02-0926,2004,346.312,103.719,558.4,10.667,26.95665,84.44704,5235.0,15.781,1.457,5.0,0.6134949623065556,-1.1997335406953544
wheat,IN,IN-02-0926,2005,346.312,103.719,558.4,10.667,26.95665,84.44704,5235.0,15.781,1.457,5.0,-0.13723848519538637,-0.824591837426666
wheat,IN,IN-02-0926,2006,346.312,103.719,558.4,10.667,26.95665,84.44704,5235.0,15.781,1.457,5.0,-0.25547590977101675,-0.4189655368752591
wheat,IN,IN-02-0926,2007,346.312,103.719,558.4,10.667,26.95665,84.44704,5235.0,15.781,1.457,5.0,1.4435755816822224,-1.4986261143255477
wheat,IN,IN-02-0926,2008,346.312,103.719,558.4,10.667,26.95665,84.44704,5235.0,15.781,1.457,5.0,1.6815812277742321,-1.175923137301665
wheat,IN,IN-02-0926,2009,346.312,103.719,558.4,10.667,26.95665,84.44704,5235.0,15.781,1.457,5.0,-0.4015755025779887,-0.09568896542555184
wheat,IN,IN-02-0926,2010,346.312,103.719,558.4,10.667,26.95665,84.44704,5235.0,15.781,1.457,5.0,-1.0916654191062278,-0.299324110576326
wheat,IN,IN-02-0926,2011,346.312,103.719,558.4,10.667,26.95665,84.44704,5235.0,15.781,1.457,5.0,-0.3439127112936022,0.27208289870361735
wheat,IN,IN-02-0926,2012,346.312,103.719,558.4,10.667,26.95665,84.44704,5235.0,15.781,1.457,5.0,-1.0915508320995413,-0.3701770557210151
wheat,IN,IN-02-0926,2013,346.312,103.719,558.4,10.667,26.95665,84.44704,5235.0,15.781,1.457,5.0,0.12181561883191386,1.6111285347204995
wheat,IN,IN-02-0926,2014,346.312,103.719,558.4,10.667,26.95665,84.44704,5235.0,15.781,1.457,5.0,-0.3855936497346296,1.3081771570554055
wheat,IN,IN-02-0926,2015,346.312,103.719,558.4,10.667,26.95665,84.44704,5235.0,15.781,1.457,5.0,-1.3216510203564884,0.6132468876281884
wheat,IN,IN-02-0926,2016,346.312,103.719,558.4,10.667,26.95665,84.44704,5235.0,15.781,1.457,5.0,-0.5775297955038428,1.7023473138104903
wheat,IN,IN-02-0926,2017,346.312,103.719,558.4,10.667,26.95665,84.44704,5235.0,15.781,1.457,5.0,-0.17535865683945812,1.1322148874770839
wheat,IN,IN-02-0927,2003,340.849,101.149,288.6,14.168,25.77077,85.34869,2037.0,15.919,1.469,5.0,1.8897201284116698,-0.6347825671039843
wheat,IN,IN-02-0927,2004,340.849,101.149,288.6,14.168,25.77077,85.34869,2037.0,15.919,1.469,5.0,1.086218372558746,0.6408764940738899
wheat,IN,IN-02-0927,2005,340.849,101.149,288.6,14.168,25.77077,85.34869,2037.0,15.919,1.469,5.0,0.16274175221804113,-0.7771119540386463
wheat,IN,IN-02-0927,2006,340.849,101.149,288.6,14.168,25.77077,85.34869,2037.0,15.919,1.469,5.0,0.16177244539389976,-0.16133177791647568
wheat,IN,IN-02-0927,2007,340.849,101.149,288.6,14.168,25.77077,85.34869,2037.0,15.919,1.469,5.0,1.684968883333594,-0.19821675817008644
wheat,IN,IN-02-0927,2008,340.849,101.149,288.6,14.168,25.77077,85.34869,2037.0,15.919,1.469,5.0,1.1797038540084783,0.23153377130036154
wheat,IN,IN-02-0927,2009,340.849,101.149,288.6,14.168,25.77077,85.34869,2037.0,15.919,1.469,5.0,-0.6257547311217863,0.3207172472553706
wheat,IN,IN-02-0927,2010,340.849,101.149,288.6,14.168,25.77077,85.34869,2037.0,15.919,1.469,5.0,-1.2044239815152493,-1.1973093446927352
wheat,IN,IN-02-0927,2011,340.849,101.149,288.6,14.168,25.77077,85.34869,2037.0,15.919,1.469,5.0,-0.5638783376405716,-0.808784121755055
wheat,IN,IN-02-0927,2012,340.849,101.149,288.6,14.168,25.77077,85.34869,2037.0,15.919,1.469,5.0,-0.9211583634075514,-0.7456069217719323
wheat,IN,IN-02-0927,2013,340.849,101.149,288.6,14.168,25.77077,85.34869,2037.0,15.919,1.469,5.0,-0.2814015582246556,-0.04083329130544736
wheat,IN,IN-02-0927,2014,340.849,101.149,288.6,14.168,25.77077,85.34869,2037.0,15.919,1.469,5.0,-0.27593189828841763,1.6988604535891465
wheat,IN,IN-02-0927,2015,340.849,101.149,288.6,14.168,25.77077,85.34869,2037.0,15.919,1.469,5.0,-0.7347463598765444,0.3624008284082531
wheat,IN,IN-02-0927,2016,340.849,101.149,288.6,14.168,25.77077,85.34869,2037.0,15.919,1.469,5.0,-0.6234828000214806,-1.5146528376158652
wheat,IN,IN-02-0927,2017,340.849,101.149,288.6,14.168,25.77077,85.34869,2037.0,15.919,1.469,5.0,-0.934347405828195,2.4758377062274946
wheat,IN,IN-02-0928,2003,345.46,104.432,199.5,9.115,26.64075,85.48409,2189.0,16.221,1.412,5.0,1.6584606702854527,-0.02807503358153814
wheat,IN,IN-02-0928,2004,345.46,104.432,199.5,9.115,26.64075,85.48409,2189.0,16.221,1.412,5.0,1.1997708940030314,-1.5127694746548395
wheat,IN,IN-02-0928,2005,345.46,104.432,199.5,9.115,26.64075,85.48409,2189.0,16.221,1.412,5.0,0.08394423855982798,-1.3655370128291267
wheat,IN,IN-02-0928,2006,345.46,104.432,199.5,9.115,26.64075,85.48409,2189.0,16.221,1.412,5.0,-0.01269629124513818,-0.4507154298477113
wheat,IN,IN-02-0928,2007,345.46,104.432,199.5,9.115,26.64075,85.48409,2189.0,16.221,1.412,5.0,1.6241769106571975,-1.2312196792337373
wheat,IN,IN-02-0928,2008,345.46,104.432,199.5,9.115,26.64075,85.48409,2189.0,16.221,1.412,5.0,1.4101348636608477,-0.19585689943595014
wheat,IN,IN-02-0928,2009,345.46,104.432,199.5,9.115,26.64075,85.48409,2189.0,16.221,1.412,5.0,-0.5209312926269706,-0.16761007898198285
wheat,IN,IN-02-0928,2010,345.46,104.432,199.5,9.115,26.64075,85.48409,2189.0,16.221,1.412,5.0,-1.0685992482666167,-0.5453624889240183
wheat,IN,IN-02-0928,2011,345.46,104.432,199.5,9.115,26.64075,85.48409,2189.0,16.221,1.412,5.0,-0.32063657994769934,0.2693509394692365
wheat,IN,IN-02-0928,2012,345.46,104.432,199.5,9.115,26.64075,85.48409,2189.0,16.221,1.412,5.0,-1.2304528726714399,0.2474452419743215
