crop_name,country_code,adm_id,harvest_year,yield,production,harvest_area,sos,eos,crop_area,crop_area_percentage,latitude,longitude,region_area,awc,bulk_density,drainage_class,avg_tmin,avg_tmax,avg_tavg,avg_prec,sum_prec,avg_rad,avg_et0,avg_vpd,avg_cwb,n_meteo_obs,avg_ssm,min_ssm,max_ssm,avg_rsm,min_rsm,max_rsm,n_sm_obs,avg_ndvi,min_ndvi,max_ndvi,std_ndvi,n_ndvi_obs,avg_fpar,min_fpar,max_fpar,std_fpar,n_fpar_obs,n_available_blocks
wheat,IN,IN-02-0902,2009,1.711,175430.0,102520.0,342.462,101.769,696.0,21.895,26.18638,85.30032,3179.0,15.556,1.474,5.0,20.352701369863013,30.726224657534246,25.362961643835614,3.650802739726027,1332.543,18120701.26712329,4.480731506849315,24.05694794520548,-0.8299287671232876,365.0,4.239008219178082,2.552,6.186,209.33575890410958,156.189,277.634,365.0,0.4912941176470588,0.314,0.762,0.1283412896577561,34.0,42.044472222222225,26.068,63.458,11.75361087249631,36.0,4
wheat,IN,IN-02-0902,2010,2.461,231450.0,94060.0,342.462,101.769,696.0,21.895,26.18638,85.30032,3179.0,15.556,1.474,5.0,20.598487671232878,30.83950136986301,25.530753424657536,3.1724630136986303,1157.949,17984611.023287673,4.490019178082192,23.977186301369866,-1.3175561643835616,365.0,4.041041095890411,2.466,6.14,201.01949589041095,154.378,271.732,365.0,0.4501612903225806,0.271,0.664,0.1343413802654004,31.0,39.97416666666666,23.095,57.488,11.46870882382643,36.0,4
wheat,IN,IN-02-0902,2011,4.047,354030.0,87490.0,342.462,101.769,696.0,21.895,26.18638,85.30032,3179.0,15.556,1.474,5.0,19.920835616438357,29.686709589041094,24.599158904109586,4.050819178082191,1478.549,17567923.85479452,4.137586301369863,20.6403698630137,-0.08676712328767125,365.0,4.345942465753424,2.521,7.201,215.16667123287672,154.153,344.867,365.0,0.493875,0.321,0.673,0.1149259930171053,32.0,42.89086111111111,28.361,61.787,10.598214626335563,36.0,4
wheat,IN,IN-02-0902,2012,3.033,284590.0,93840.0,342.462,101.769,696.0,21.895,26.18638,85.30032,3179.0,15.556,1.474,5.0,20.0108825136612,30.473726775956283,25.05842349726776,3.0603005464480875,1120.07,18249041.840163935,4.561153005464481,24.722549180327867,-1.5008524590163934,366.0,4.087196721311475,1.894,6.937,204.73076502732243,148.004,310.649,366.0,0.4856764705882353,0.298,0.716,0.14288450953813592,34.0,41.97113888888889,22.561,64.676,14.219652326778052,36.0,4
wheat,IN,IN-02-0902,2013,3.563,330380.0,92730.0,342.462,101.769,696.0,21.895,26.18638,85.30032,3179.0,15.556,1.474,5.0,20.021317808219177,29.576265753424657,24.660123287671233,3.9152054794520548,1429.05,17475451.65958904,4.157208219178083,20.321049315068493,-0.24200273972602737,365.0,4.427928767123287,2.471,7.082,216.8614383561644,152.277,306.711,365.0,0.5102,0.319,0.701,0.14150116363600979,30.0,45.189416666666666,28.054,67.204,12.302495842888376,36.0,4
wheat,IN,IN-02-0902,2014,1.469,129820.0,88360.0,342.462,101.769,696.0,21.895,26.18638,85.30032,3179.0,15.556,1.474,5.0,20.134928767123288,29.842679452054792,24.736923287671235,3.2472849315068495,1185.259,17595778.53630137,4.284967123287671,22.144857534246576,-1.0376821917808219,365.0,4.3263123287671235,2.473,6.865,212.23882739726028,153.57,289.547,365.0,0.5067931034482759,0.32,0.762,0.13756073445945477,29.0,44.85558333333333,27.093,64.785,12.21143692346295,36.0,4
wheat,IN,IN-02-0902,2015,1.552,124270.0,80080.0,342.462,101.769,696.0,21.895,26.18638,85.30032,3179.0,15.556,1.474,5.0,20.65327671232877,30.210112328767124,25.280205479452054,2.7162328767123287,991.425,17482759.6369863,4.202983561643835,21.386608219178083,-1.4867506849315069,365.0,4.069890410958904,2.68,6.491,200.66160273972602,158.917,281.115,365.0,0.49329629629629634,0.344,0.658,0.11326681054205763,27.0,44.58338888888889,29.548,65.381,12.414731091450022,36.0,4
wheat,IN,IN-02-0902,2016,2.792,257330.0,92180.0,342.462,101.769,696.0,21.895,26.18638,85.30032,3179.0,15.556,1.474,5.0,20.739857923497265,30.629781420765028,25.403975409836065,3.89953825136612,1427.231,17183133.020491805,4.258535519125683,22.412849726775953,-0.35899726775956287,366.0,4.276475409836066,1.848,6.749,211.41842076502735,147.98,316.08,366.0,0.48760714285714285,0.264,0.809,0.1586345297252903,28.0,43.92930555555555,25.144,63.228,11.491286614075266,36.0,4
wheat,IN,IN-02-0902,2017,2.81,258180.0,91870.0,342.462,101.769,696.0,21.895,26.18638,85.30032,3179.0,15.556,1.474,5.0,20.569895890410958,30.357120547945208,25.132375342465757,3.445435616438356,1257.584,17407290.08767123,4.130306849315068,20.86487671232877,-0.6848712328767124,365.0,4.228630136986301,2.459,6.954,207.82067671232878,153.218,306.27,365.0,0.49881818181818177,0.327,0.669,0.11231080050062377,33.0,44.91647222222222,30.241,65.799,11.057337472042487,36.0,4
wheat,IN,IN-02-0903,2001,1.085,64000.0,59000.0,342.776,102.093,589.7,23.439,26.10284,85.96836,2516.0,16.037,1.471,5.0,19.72221095890411,29.620347945205477,24.545887671232876,3.9024328767123286,1424.388,17361585.301369864,4.058520547945205,20.683728767123288,-0.15608767123287665,365.0,,,,,,,,0.4448333333333333,0.28,0.601,0.09634802985605284,36.0,37.309666666666665,25.487,51.375,6.774350132247795,36.0,3
wheat,IN,IN-02-0903,2002,1.5,99000.0,66000.0,342.776,102.093,589.7,23.439,26.10284,85.96836,2516.0,16.037,1.471,5.0,19.952315068493153,29.294449315068494,24.563386301369864,3.2703424657534246,1193.675,17033488.635616437,3.9403287671232876,19.02987397260274,-0.6699863013698629,365.0,,,,,,,,0.44584999999999997,0.21,0.66,0.1182137460010034,40.0,37.40391666666667,23.388,57.468,9.783598859826585,36.0,3
wheat,IN,IN-02-0903,2003,1.325,97350.0,73490.0,342.776,102.093,589.7,23.439,26.10284,85.96836,2516.0,16.037,1.471,5.0,19.657654794520546,29.04213698630137,24.243120547945203,4.357797260273973,1590.596,17114460.656164385,3.973632876712329,19.20090410958904,0.38416438356164384,365.0,5.207335329341317,2.901,7.944,252.92667365269463,166.709,387.058,334.0,0.45335135135135135,0.309,0.656,0.11679046199074654,37.0,37.926361111111106,25.2,58.175,10.686650209230415,36.0,4
wheat,IN,IN-02-0903,2004,1.724,120070.0,69650.0,342.776,102.093,589.7,23.439,26.10284,85.96836,2516.0,16.037,1.471,5.0,19.899150273224045,29.555923497267763,24.531286885245898,3.878674863387978,1419.595,17338600.43989071,4.064314207650273,20.205915300546447,-0.18563934426229514,366.0,5.081344262295082,3.038,6.573,244.82477049180326,174.964,303.28,366.0,0.4241388888888889,0.263,0.596,0.09028594346464788,36.0,34.42113888888889,17.139,53.72,9.607711748241703,36.0,4
wheat,IN,IN-02-0903,2005,1.121,71760.0,64030.0,342.776,102.093,589.7,23.439,26.10284,85.96836,2516.0,16.037,1.471,5.0,20.33312602739726,30.33675616438356,25.13520273972603,2.8280219178082193,1032.228,17730411.706849314,4.342284931506849,22.686104109589042,-1.5142630136986301,365.0,4.622986301369863,2.741,7.33,225.3335561643836,161.382,321.359,365.0,0.44899999999999995,0.291,0.675,0.11788218918189378,39.0,37.448055555555555,23.928,58.188,10.618272011542702,36.0,4
wheat,IN,IN-02-0903,2006,1.883,126520.0,67180.0,342.776,102.093,589.7,23.439,26.10284,85.96836,2516.0,16.037,1.471,5.0,20.414934246575342,30.129265753424658,25.12319178082192,3.9381945205479454,1437.441,17806201.067123286,4.252082191780822,21.435153424657535,-0.3138876712328767,365.0,4.509084931506849,2.832,6.329,218.34922739726025,166.451,286.971,365.0,0.4375555555555556,0.289,0.613,0.09549672977031935,36.0,38.14527777777778,25.602,50.481,7.305264194346862,36.0,4
wheat,IN,IN-02-0903,2007,2.656,196300.0,73900.0,342.776,102.093,589.7,23.439,26.10284,85.96836,2516.0,16.037,1.471,5.0,20.06825479452055,29.72246575342466,24.685564383561644,5.014216438356165,1830.189,17098753.056164384,4.016454794520548,20.88031506849315,0.9977616438356164,365.0,5.1181315068493145,2.855,7.931,247.69638630136984,169.301,365.605,365.0,0.4087272727272727,0.243,0.642,0.09846200813234791,33.0,32.04808333333333,12.27,59.129,13.300396456765592,36.0,4
wheat,IN,IN-02-0903,2008,2.13,169870.0,79760.0,342.776,102.093,589.7,23.439,26.10284,85.96836,2516.0,16.037,1.471,5.0,20.26222950819672,30.01665300546448,24.855677595628414,4.254732240437159,1557.232,17157258.87295082,4.073617486338797,21.484382513661203,0.18111475409836061,366.0,4.99295890410959,3.023,6.851,241.03381643835615,171.451,322.335,365.0,0.45139999999999997,0.272,0.677,0.1319240423166925,35.0,39.04397222222222,24.51,62.309,11.562310746524949,36.0,4
wheat,IN,IN-02-0903,2009,2.118,171810.0,81130.0,342.776,102.093,589.7,23.439,26.10284,85.96836,2516.0,16.037,1.471,5.0,20.232805479452054,30.491879452054796,25.143038356164386,4.070986301369863,1485.91,17881259.660273973,4.330780821917808,22.867575342465756,-0.25979452054794516,365.0,4.273123287671233,2.543,6.539,209.12913150684932,157.111,281.148,365.0,0.44961764705882357,0.28,0.639,0.11247949704235863,34.0,39.29569444444444,22.746,61.657,10.56552671615015,36.0,4
wheat,IN,IN-02-0903,2010,2.335,142410.0,60980.0,342.776,102.093,589.7,23.439,26.10284,85.96836,2516.0,16.037,1.471,5.0,20.45366301369863,30.71660821917808,25.374194520547945,3.4203123287671233,1248.414,17775368.312328767,4.379249315068493,23.1929397260274,-0.9589369863013698,365.0,4.092895890410959,2.524,6.472,201.95366575342467,156.516,274.515,365.0,0.44975,0.266,0.67,0.13373348556472428,32.0,40.47416666666666,23.078,59.919,10.683202415808793,36.0,4
wheat,IN,IN-02-0903,2011,3.713,222610.0,59950.0,342.776,102.093,589.7,23.439,26.10284,85.96836,2516.0,16.037,1.471,5.0,19.7680301369863,29.54521917808219,24.43121917808219,4.483531506849316,1636.489,17351650.165068492,4.037443835616438,19.987186301369864,0.44608767123287674,365.0,4.342967123287671,2.41,7.066,213.5613917808219,155.917,325.508,365.0,0.48415151515151517,0.309,0.7,0.11573680303065907,33.0,41.251083333333334,27.98,62.324,9.878661234846405,36.0,4
wheat,IN,IN-02-0903,2012,2.409,143120.0,59400.0,342.776,102.093,589.7,23.439,26.10284,85.96836,2516.0,16.037,1.471,5.0,19.91615573770492,30.357243169398906,24.912024590163934,3.201948087431694,1171.913,18102581.066256832,4.469150273224044,23.92717213114754,-1.2672021857923497,366.0,4.050890710382514,2.111,7.039,201.52086338797812,149.042,307.032,366.0,0.4790555555555555,0.293,0.705,0.1361652240991372,36.0,40.63152777777778,22.221,60.749,13.31577916713017,36.0,4
wheat,IN,IN-02-0903,2013,2.63,156210.0,59390.0,342.776,102.093,589.7,23.439,26.10284,85.96836,2516.0,16.037,1.471,5.0,19.95757808219178,29.500528767123285,24.575701369863012,4.2427534246575345,1548.605,17233669.569863014,4.072158904109589,19.895230136986303,0.17059452054794516,365.0,4.324843835616439,2.295,6.982,210.93475342465752,151.967,290.015,365.0,0.5035882352941177,0.268,0.754,0.14779697738473602,34.0,44.20452777777778,26.303,66.676,12.040752946285874,36.0,4
wheat,IN,IN-02-0903,2014,1.501,89180.0,59400.0,342.776,102.093,589.7,23.439,26.10284,85.96836,2516.0,16.037,1.471,5.0,20.086676712328767,29.821547945205477,24.667564383561643,3.5141589041095886,1282.668,17406694.207534246,4.210454794520548,21.696652054794523,-0.6962958904109589,365.0,4.268797260273973,2.337,7.011,208.62188767123288,152.846,291.446,365.0,0.4743214285714286,0.219,0.774,0.15852586039097352,28.0,41.549055555555555,23.336,62.969,11.822676368365629,36.0,4
wheat,IN,IN-02-0903,2015,2.914,172950.0,59350.0,342.776,102.093,589.7,23.439,26.10284,85.96836,2516.0,16.037,1.471,5.0,20.52336712328767,29.961073972602737,25.05185205479452,3.1947890410958903,1166.098,17069586.683561645,4.05418904109589,20.283805479452056,-0.8593999999999999,365.0,4.132641095890411,2.844,6.861,202.21849863013696,164.006,299.04,365.0,0.4831923076923077,0.322,0.667,0.12510732008344494,26.0,44.60113888888889,29.376,67.221,12.268860275749867,36.0,4
wheat,IN,IN-02-0903,2016,2.505,150010.0,59880.0,342.776,102.093,589.7,23.439,26.10284,85.96836,2516.0,16.037,1.471,5.0,20.548620218579234,30.389292349726777,25.182448087431695,4.145666666666667,1517.314,16955228.243169397,4.1255546448087435,21.34031693989071,0.0201120218579235,366.0,4.273390710382514,2.053,6.665,209.4836092896175,149.086,312.408,366.0,0.47713793103448277,0.28,0.701,0.14497727017362094,29.0,44.196666666666665,23.768,63.179,12.10320977497882,36.0,4
wheat,IN,IN-02-0903,2017,3.004,173990.0,57920.0,342.776,102.093,589.7,23.439,26.10284,85.96836,2516.0,16.037,1.471,5.0,20.407,30.13006575342466,24.914923287671233,3.9023041095890414,1424.3410000000001,17157305.906849314,4.0104493150684934,19.99312328767123,-0.10814520547945203,365.0,4.223145205479453,2.507,7.117,206.2775917808219,155.304,305.959,365.0,0.4785588235294118,0.173,0.683,0.1146153491165971,34.0,42.23536111111111,29.306,66.226,10.81290419070203,36.0,4
wheat,IN,IN-02-0904,2001,2.22,111000.0,50000.0,343.443,102.512,320.7,19.236,25.85904,86.5533,1667.0,16.678,1.428,5.0,19.84038904109589,29.597490410958905,24.5175698630137,3.84152602739726,1402.157,17190050.011643834,3.986857534246575,20.32635068493151,-0.14533150684931503,365.0,,,,,,,,0.4655,0.139,0.652,0.11478175530697965,38.0,39.752,27.634,51.346,7.199512439841226,36.0,3
wheat,IN,IN-02-0904,2002,1.88,94000.0,50000.0,343.443,102.512,320.7,19.236,25.85904,86.5533,1667.0,16.678,1.428,5.0,20.079495890410957,29.22184109589041,24.54304109589041,3.9785068493150684,1452.155,16646520.348630138,3.8215205479452057,18.496846575342467,0.15698630136986305,365.0,,,,,,,,0.47997222222222224,0.335,0.714,0.1144471147014728,36.0,40.638416666666664,28.411,56.492,8.952633545100408,36.0,3
wheat,IN,IN-02-0904,2003,1.813,79240.0,43710.0,343.443,102.512,320.7,19.236,25.85904,86.5533,1667.0,16.678,1.428,5.0,19.76821095890411,29.021835616438356,24.216194520547944,4.3301260273972595,1580.4959999999999,16858434.906164385,3.873682191780822,18.68076712328767,0.4564438356164383,365.0,5.059092814371258,2.883,7.787,241.63026946107783,164.185,364.582,334.0,0.47913513513513517,0.32,0.76,0.11631498474261895,37.0,40.19997222222222,24.597,57.928,9.755937862175777,36.0,4
wheat,IN,IN-02-0904,2004,1.626,71700.0,44090.0,343.443,102.512,320.7,19.236,25.85904,86.5533,1667.0,16.678,1.428,5.0,20.120303278688525,29.58516120218579,24.595081967213112,3.9939234972677595,1461.776,16990531.759562843,3.987049180327869,20.05700819672131,0.006874316939890701,366.0,4.98574043715847,2.934,7.08,237.40052732240434,168.445,320.307,366.0,0.46745714285714285,0.307,0.691,0.11149395732957192,35.0,38.515166666666666,26.718,56.435,8.29208205286396,36.0,4
wheat,IN,IN-02-0904,2005,1.193,27810.0,23310.0,343.443,102.512,320.7,19.236,25.85904,86.5533,1667.0,16.678,1.428,5.0,20.477202739726028,30.1822,25.058673972602737,2.8959780821917804,1057.032,17486658.84520548,4.221339726027397,21.77828219178082,-1.3253616438356164,365.0,4.472126027397261,2.683,6.809,215.03456438356162,157.428,291.453,365.0,0.45487500000000003,0.313,0.693,0.11601993363211341,40.0,39.94969444444445,26.228,60.41,11.198127697634977,36.0,4
wheat,IN,IN-02-0904,2006,1.924,82010.0,42620.0,343.443,102.512,320.7,19.236,25.85904,86.5533,1667.0,16.678,1.428,5.0,20.57150684931507,30.143613698630137,25.152909589041094,3.5910630136986303,1310.738,17662621.388356164,4.186249315068493,21.181860273972603,-0.595186301369863,365.0,4.326087671232877,2.737,6.111,206.673501369863,160.101,271.709,365.0,0.4810810810810811,0.333,0.725,0.11626654682198966,37.0,41.404,29.836,58.485,8.582332380286509,36.0,4
wheat,IN,IN-02-0904,2007,2.501,79920.0,31950.0,343.443,102.512,320.7,19.236,25.85904,86.5533,1667.0,16.678,1.428,5.0,20.243413698630135,29.871895890410958,24.79298082191781,4.93046301369863,1799.619,17006356.05,4.000931506849315,21.06935890410959,0.9295315068493151,365.0,4.900808219178082,2.786,7.59,233.95225479452057,164.195,342.562,365.0,0.4691470588235294,0.193,0.716,0.1180177522221644,34.0,38.46111111111111,27.247,50.887,7.1193585617075605,36.0,4
wheat,IN,IN-02-0904,2008,2.905,95350.0,32820.0,343.443,102.512,320.7,19.236,25.85904,86.5533,1667.0,16.678,1.428,5.0,20.42689344262295,29.986775956284152,24.867516393442624,4.418311475409836,1617.102,17051285.725409836,4.010909836065574,21.00053005464481,0.4074016393442623,366.0,4.7764054794520545,2.957,6.544,227.5069698630137,166.13,305.936,365.0,0.47557575757575754,0.324,0.705,0.113214130716706,33.0,39.62097222222222,31.12,53.051,7.578294382119469,36.0,4
wheat,IN,IN-02-0904,2009,2.01,84600.0,42100.0,343.443,102.512,320.7,19.236,25.85904,86.5533,1667.0,16.678,1.428,5.0,20.418739726027397,30.385438356164382,25.11228493150685,4.414679452054794,1611.358,17647528.071232878,4.210254794520548,22.050879452054794,0.20442465753424657,365.0,4.205295890410959,2.461,6.645,202.66690958904113,152.601,281.213,365.0,0.49303225806451617,0.29,0.693,0.1166937541519019,31.0,42.946083333333334,27.764,61.534,10.178846741790405,36.0,4
wheat,IN,IN-02-0904,2010,2.302,101690.0,44180.0,343.443,102.512,320.7,19.236,25.85904,86.5533,1667.0,16.678,1.428,5.0,20.61127397260274,30.619928767123287,25.330997260273975,3.549158904109589,1295.443,17514367.284931507,4.246945205479452,22.362054794520546,-0.697786301369863,365.0,4.000989041095891,2.434,6.525,194.40475342465754,151.364,261.034,365.0,0.4750882352941176,0.307,0.648,0.10515886038752782,34.0,40.80511111111111,28.634,57.051,8.306121432079143,36.0,4
wheat,IN,IN-02-0904,2011,3.07,148820.0,48470.0,343.443,102.512,320.7,19.236,25.85904,86.5533,1667.0,16.678,1.428,5.0,19.91145205479452,29.437624657534247,24.39664109589041,4.406438356164383,1608.35,17166598.28561644,3.9274438356164385,19.253106849315067,0.4789945205479453,365.0,4.186380821917808,2.09,6.998,202.9067589041096,149.393,301.225,365.0,0.48478787878787877,0.315,0.665,0.10115481871114618,33.0,43.460972222222225,28.298,60.869,9.41543713114983,36.0,4
wheat,IN,IN-02-0904,2012,2.452,111400.0,45440.0,343.443,102.512,320.7,19.236,25.85904,86.5533,1667.0,16.678,1.428,5.0,20.05686338797814,30.30225956284153,24.88790163934426,3.149707650273224,1152.793,17933621.61612022,4.363090163934427,23.209934426229506,-1.2133825136612022,366.0,3.952877049180328,1.867,6.936,194.62675409836066,148.15,295.974,366.0,0.4875625,0.323,0.749,0.13058749075595058,32.0,41.88883333333334,25.123,66.277,12.94029274011991,36.0,4
wheat,IN,IN-02-0904,2013,2.741,117770.0,42970.0,343.443,102.512,320.7,19.236,25.85904,86.5533,1667.0,16.678,1.428,5.0,20.132882191780823,29.46093698630137,24.575731506849316,4.043945205479452,1476.04,17009942.365753423,3.972391780821918,19.357591780821917,0.07155342465753423,365.0,4.097441095890411,1.805,6.592,197.93266575342466,148.155,263.899,365.0,0.5404285714285714,0.375,0.825,0.11058947393866987,28.0,44.15138888888889,28.531,60.425,9.324734769963095,36.0,4
wheat,IN,IN-02-0904,2014,2.21,110990.0,50220.0,343.443,102.512,320.7,19.236,25.85904,86.5533,1667.0,16.678,1.428,5.0,20.260194520547945,29.837849315068496,24.71754794520548,3.6023506849315066,1314.858,17307422.58150685,4.1539534246575345,21.354947945205478,-0.5516027397260275,365.0,4.078506849315068,1.801,6.752,197.52230958904107,148.057,273.608,365.0,0.5151851851851852,0.354,0.746,0.12053663249020928,27.0,43.892222222222216,28.925,63.512,10.82767862500311,36.0,4
wheat,IN,IN-02-0904,2015,2.08,103650.0,49840.0,343.443,102.512,320.7,19.236,25.85904,86.5533,1667.0,16.678,1.428,5.0,20.603249315068492,29.699534246575343,24.928460273972604,3.7213945205479453,1358.309,16676284.808219178,3.8741452054794525,19.010764383561643,-0.15275068493150687,365.0,4.179931506849315,2.946,6.97,200.68275890410956,164.988,301.418,365.0,0.5576551724137931,0.386,0.797,0.11610625547995403,29.0,47.127944444444445,32.536,66.961,10.804163221236111,36.0,4
wheat,IN,IN-02-0904,2016,2.673,133000.0,49760.0,343.443,102.512,320.7,19.236,25.85904,86.5533,1667.0,16.678,1.428,5.0,20.65172131147541,30.26931420765027,25.15494262295082,4.2222677595628415,1545.35,16827888.8852459,4.019371584699454,20.539989071038253,0.20289617486338804,366.0,4.15638524590164,1.767,6.507,201.58058469945357,148.188,294.651,366.0,0.5148620689655172,0.132,0.767,0.15979891921186698,29.0,45.80616666666666,32.176,64.001,10.06186902688987,36.0,4
wheat,IN,IN-02-0904,2017,2.846,140530.0,49380.0,343.443,102.512,320.7,19.236,25.85904,86.5533,1667.0,16.678,1.428,5.0,20.47224383561644,29.904558904109592,24.80886575342466,3.95406301369863,1443.233,16899353.62876712,3.87406301369863,18.943375342465753,0.07999999999999999,365.0,4.034356164383562,2.296,6.774,194.18239726027397,149.558,279.446,365.0,0.5136774193548387,0.264,0.687,0.10671812938664615,31.0,47.66063888888888,35.673,62.287,8.581866790432613,36.0,4
